timeStamp,demand,precip,temp
2014-03-29,5171.920833333333,0.0447166666666666,47.39833333333332
2014-03-30,5099.158333333334,0.0248666666666666,44.58625
2014-03-31,5698.045833333333,0.003975,43.45749999999999
2014-04-01,5599.825,0.0,45.41875
2014-04-02,5611.529166666667,0.0,45.20708333333334
2014-04-03,5509.570833333332,0.0004166666666666,50.39000000000001
2014-04-04,5614.770833333333,0.0068291666666666,42.953750000000014
2014-04-05,5013.974999999999,0.0060208333333333,45.855
2014-04-06,4902.129166666667,0.0,44.67875000000001
2014-04-07,5566.858333333333,0.0163708333333333,45.41333333333335
2014-04-08,5533.900000000001,0.0129833333333333,53.31041666666668
2014-04-09,5462.366666666666,0.0,51.165
2014-04-10,5453.679166666668,0.0,49.644166666666656
2014-04-11,5460.5,0.0,60.30125000000001
2014-04-12,4876.600000000001,0.0,57.984166666666674
2014-04-13,4819.150000000001,0.0,60.76500000000001
2014-04-14,5572.383333333332,0.0,62.63166666666668
2014-04-15,5541.841666666666,0.0217416666666666,54.42916666666665
2014-04-16,5510.254166666667,0.0022416666666666,39.24958333333333
2014-04-17,5494.545833333333,0.0,40.96791666666666
2014-04-18,5343.275000000001,0.0,40.42625
2014-04-19,4862.683333333333,0.0,52.84416666666667
2014-04-20,4663.441666666667,0.0,49.91708333333332
2014-04-21,5357.5125,0.0,50.26666666666666
2014-04-22,5435.6625,0.0001458333333333,57.68416666666667
2014-04-23,5391.975,0.0,53.282500000000006
2014-04-24,5402.825,0.0,50.985833333333325
2014-04-25,5332.6125,0.0,51.10875000000001
2014-04-26,4844.566666666667,0.02065,52.1
2014-04-27,4708.75,0.0,52.12166666666668
2014-04-28,5348.479166666667,0.0,53.81916666666666
2014-04-29,5492.820833333334,0.0022625,47.73374999999999
2014-04-30,5654.9875,0.1132041666666666,45.55458333333334
2014-05-01,5661.266666666667,0.0189666666666666,62.82208333333335
2014-05-02,5460.325,0.0,61.642500000000005
2014-05-03,4893.683333333333,0.0008166666666666,59.91833333333333
2014-05-04,4764.137500000001,0.0,58.00125000000002
2014-05-05,5406.7625,0.0,58.13708333333332
2014-05-06,5409.75,0.0,59.108750000000015
2014-05-07,5410.1125,0.0,57.70083333333335
2014-05-08,5488.658333333333,0.0145875,54.88916666666666
2014-05-09,5510.075000000001,0.0011208333333333,57.535
2014-05-10,5124.2,0.0082541666666666,65.53958333333334
2014-05-11,4968.770833333332,0.0038166666666666,69.76708333333335
2014-05-12,6082.141666666666,0.0,71.36458333333333
2014-05-13,5832.158333333333,0.0,63.52041666666667
2014-05-14,5527.975000000001,0.0,56.605
2014-05-15,5757.691666666667,0.0075291666666666,63.32041666666665
2014-05-16,5870.904166666667,0.0298875,66.18208333333332
2014-05-17,4967.624999999998,0.0015041666666666,61.6125
2014-05-18,4748.929166666667,0.0,59.594166666666666
2014-05-19,5455.941666666667,0.0,61.05291666666667
2014-05-20,5644.608333333334,0.0,66.91291666666667
2014-05-21,5826.545833333334,0.0,68.30500000000002
2014-05-22,5746.016666666666,0.0105083333333333,61.80458333333333
2014-05-23,5618.024999999999,0.013875,60.88833333333332
2014-05-24,4904.8125,0.0072041666666666,60.7125
2014-05-25,4861.175000000002,0.0,66.61791666666666
2014-05-26,5365.758333333332,0.0,74.87083333333332
2014-05-27,6764.474999999999,0.0,77.62583333333332
2014-05-28,5868.933333333333,0.0,58.44291666666668
2014-05-29,5458.004166666667,0.0,56.05749999999998
2014-05-30,5660.991666666666,0.0008166666666666,63.77250000000001
2014-05-31,5033.816666666667,0.0002708333333333,63.58291666666668
2014-06-01,4950.5625,0.0,65.45958333333331
2014-06-02,6031.775000000001,0.0,69.86458333333333
2014-06-03,6718.054166666665,0.0058208333333333,73.43791666666667
2014-06-04,6657.016666666666,0.0,69.92541666666666
2014-06-05,6328.795833333333,0.01725,68.00458333333333
2014-06-06,6056.133333333332,0.0,68.01291666666667
2014-06-07,5661.095833333333,0.0,71.515
2014-06-08,5890.041666666667,0.0,74.45333333333333
2014-06-09,6456.404166666667,0.0316458333333333,66.53791666666667
2014-06-10,6667.541666666667,0.0,69.30208333333333
2014-06-11,6223.733333333334,0.0016458333333333,65.65291666666666
2014-06-12,6134.966666666667,0.0007041666666666,65.05833333333334
